source_file,entity_type,raw_value,confidence,extraction_timestamp
W2_XL_input_clean_1287.pdf,FederalIncomeTaxWithheld,23017.15,0.93,2026-05-29 02:18:44.587404
W2_XL_input_clean_1287.pdf,FormYear,2010,0.8,2026-05-29 02:18:44.587418
W2_XL_input_clean_1287.pdf,LocalIncomeTax_Line1,17616.25,0.82,2026-05-29 02:18:44.587433
W2_XL_input_clean_1287.pdf,LocalWagesTipsEtc_Line1,115511.5,0.74,2026-05-29 02:18:44.587448
W2_XL_input_clean_1287.pdf,LocalityName_Line1,Brown Prairie,0.84,2026-05-29 02:18:44.587463
W2_XL_input_clean_1287.pdf,MedicareTaxWithheld,2404.39,0.95,2026-05-29 02:18:44.587477
W2_XL_input_clean_1287.pdf,MedicareWagesAndTips,82909.87,0.97,2026-05-29 02:18:44.587492
W2_XL_input_clean_1287.pdf,NonqualifiedPlans,151,0.06,2026-05-29 02:18:44.587522
W2_XL_input_clean_1287.pdf,SSN,816-46-6317,0.98,2026-05-29 02:18:44.587539
W2_XL_input_clean_1287.pdf,SocialSecurityTaxWithheld,8291.59,0.96,2026-05-29 02:18:44.587600
W2_XL_input_clean_1287.pdf,SocialSecurityTips,108386.81,0.98,2026-05-29 02:18:44.587641
W2_XL_input_clean_1287.pdf,SocialSecurityWages,108386.81,0.97,2026-05-29 02:18:44.587691
W2_XL_input_clean_1287.pdf,StateIncomeTax_Line1,2533.57,0.41,2026-05-29 02:18:44.587719
W2_XL_input_clean_1287.pdf,StateWagesTipsEtc_Line1,55410.37,0.34,2026-05-29 02:18:44.587737
W2_XL_input_clean_1287.pdf,State_Line1,WY,0.65,2026-05-29 02:18:44.587752
W2_XL_input_clean_1287.pdf,WagesTipsOtherCompensation,102405.57,0.98,2026-05-29 02:18:44.587767
W2_XL_input_clean_1287.pdf,a_Value,5764,0.73,2026-05-29 02:18:44.587781
W2_XL_input_clean_1287.pdf,b_Code,H,0.33,2026-05-29 02:18:44.587797
W2_XL_input_clean_1287.pdf,b_Value,952,0.11,2026-05-29 02:18:44.587812
W2_XL_input_clean_1287.pdf,c_Code,D,0.42,2026-05-29 02:18:44.587827
W2_XL_input_clean_1287.pdf,c_Value,749,0.23,2026-05-29 02:18:44.587841
W2_XL_input_noisy_2974.pdf,EmployeeAddress_StreetAddressOrPostalBox,8596 Robert Dale Apt. 510,0.83,2026-05-29 02:19:40.232302
W2_XL_input_noisy_2974.pdf,EmployeeName_FirstName,Christine,0.94,2026-05-29 02:19:40.232377
W2_XL_input_noisy_2974.pdf,EmployeeName_LastName,Holland,0.98,2026-05-29 02:19:40.232411
W2_XL_input_noisy_2974.pdf,EmployerAddress_StreetAddressOrPostalBox,43429 Gonzales Fords,0.63,2026-05-29 02:19:40.232429
W2_XL_input_noisy_2974.pdf,EmployerName,Milking LLC LLC,0.93,2026-05-29 02:19:40.232445
W2_XL_input_noisy_2974.pdf,FormYear,2010,0.58,2026-05-29 02:19:40.232461
W2_XL_input_clean_1013.pdf,AllocatedTips,200054.81,0.9,2026-05-29 02:20:02.378322
W2_XL_input_clean_1013.pdf,ControlNumber,3827600,0.91,2026-05-29 02:20:02.378372
W2_XL_input_clean_1013.pdf,DependentCareBenefits,214,0.84,2026-05-29 02:20:02.378392
W2_XL_input_clean_1013.pdf,EIN,75-1618704,0.99,2026-05-29 02:20:02.378408
W2_XL_input_clean_1013.pdf,EmployeeAddress_City,Lake James,0.86,2026-05-29 02:20:02.378424
W2_XL_input_clean_1013.pdf,EmployeeAddress_State,NJ,0.08,2026-05-29 02:20:02.378440
W2_XL_input_clean_1013.pdf,EmployeeAddress_StreetAddressOrPostalBox,27374 Henderson Oval,0.61,2026-05-29 02:20:02.378456
W2_XL_input_clean_1013.pdf,EmployeeAddress_Zip,32949,0.8,2026-05-29 02:20:02.378470
W2_XL_input_clean_1013.pdf,EmployeeName_FirstName,Jose,0.98,2026-05-29 02:20:02.378485
W2_XL_input_clean_1013.pdf,EmployeeName_LastName,Booker,0.98,2026-05-29 02:20:02.378500
W2_XL_input_clean_1013.pdf,EmployerAddress_State,MD,0.07,2026-05-29 02:20:02.378520
W2_XL_input_clean_1013.pdf,EmployerAddress_StreetAddressOrPostalBox,712 Haley Meadow,0.93,2026-05-29 02:20:02.378535
W2_XL_input_clean_1013.pdf,EmployerName,Mendoza-Matthews Group,0.98,2026-05-29 02:20:02.378551
W2_XL_input_clean_1013.pdf,EmployerStateIdNumber_Line1,023-25-032,0.3,2026-05-29 02:20:02.378567
W2_XL_input_clean_1013.pdf,FederalIncomeTaxWithheld,66000.12,0.91,2026-05-29 02:20:02.378581
W2_XL_input_clean_1013.pdf,FormYear,2010,0.81,2026-05-29 02:20:02.378596
W2_XL_input_clean_1013.pdf,LocalIncomeTax_Line1,31225.01,0.72,2026-05-29 02:20:02.378611
W2_XL_input_clean_1013.pdf,LocalWagesTipsEtc_Line1,172528.54,0.52,2026-05-29 02:20:02.378626
W2_XL_input_clean_1013.pdf,LocalityName_Line1,Kayla Gardens,0.77,2026-05-29 02:20:02.378641
W2_XL_input_clean_1013.pdf,MedicareTaxWithheld,5801.59,0.96,2026-05-29 02:20:02.378656
W2_XL_input_clean_1013.pdf,MedicareWagesAndTips,200054.81,0.96,2026-05-29 02:20:02.378671
W2_XL_input_clean_1013.pdf,NonqualifiedPlans,216,0.04,2026-05-29 02:20:02.378685
W2_XL_input_clean_1013.pdf,SSN,725-40-6045,0.99,2026-05-29 02:20:02.378699
W2_XL_input_clean_1013.pdf,SocialSecurityTaxWithheld,14623.34,0.9,2026-05-29 02:20:02.378714
W2_XL_input_clean_1013.pdf,SocialSecurityTips,191154.72,0.99,2026-05-29 02:20:02.378729
W2_XL_input_clean_1013.pdf,SocialSecurityWages,191154.72,0.96,2026-05-29 02:20:02.378745
W2_XL_input_clean_1013.pdf,StateIncomeTax_Line1,8241.63,0.29,2026-05-29 02:20:02.378762
W2_XL_input_clean_1013.pdf,StateWagesTipsEtc_Line1,119129.57,0.3,2026-05-29 02:20:02.378777
W2_XL_input_clean_1013.pdf,State_Line1,MS,0.6,2026-05-29 02:20:02.378792
W2_XL_input_clean_1013.pdf,WagesTipsOtherCompensation,242353.95,0.97,2026-05-29 02:20:02.378806
W2_XL_input_clean_1013.pdf,a_Value,5522,0.72,2026-05-29 02:20:02.378820
W2_XL_input_clean_1013.pdf,b_Code,G,0.47,2026-05-29 02:20:02.378835
W2_XL_input_clean_1013.pdf,b_Value,908,0.06,2026-05-29 02:20:02.378850
W2_XL_input_clean_1013.pdf,c_Code,P,0.04,2026-05-29 02:20:02.378865
W2_XL_input_clean_1308.pdf,AllocatedTips,144033.29,0.89,2026-05-29 02:20:18.343822
W2_XL_input_clean_1308.pdf,ControlNumber,9741781,0.5,2026-05-29 02:20:18.343916
W2_XL_input_clean_1308.pdf,DependentCareBenefits,280,0.29,2026-05-29 02:20:18.343948
W2_XL_input_clean_1308.pdf,EIN,54-0451594,0.99,2026-05-29 02:20:18.343977
W2_XL_input_clean_1308.pdf,EmployeeAddress_City,Torreschester,0.74,2026-05-29 02:20:18.344007
W2_XL_input_clean_1308.pdf,EmployeeAddress_State,RI,0.04,2026-05-29 02:20:18.344042
W2_XL_input_clean_1308.pdf,EmployeeName_FirstName,Danielle,0.71,2026-05-29 02:20:18.344083
W2_XL_input_clean_1308.pdf,EmployeeName_LastName,Gonzalez,0.78,2026-05-29 02:20:18.344131
W2_XL_input_clean_1308.pdf,EmployerAddress_City,New Annaberg,0.81,2026-05-29 02:20:18.344173
W2_XL_input_clean_1308.pdf,EmployerAddress_State,NE,0.07,2026-05-29 02:20:18.344212
W2_XL_input_clean_1308.pdf,EmployerAddress_StreetAddressOrPostalBox,24358 Tamara Shore Suite 896,0.12,2026-05-29 02:20:18.344305
W2_XL_input_clean_1308.pdf,EmployerName,Peters-Grant PLC,0.98,2026-05-29 02:20:18.344327
W2_XL_input_clean_1308.pdf,EmployerStateIdNumber_Line1,687-82-419,0.53,2026-05-29 02:20:18.344345
W2_XL_input_clean_1308.pdf,FederalIncomeTaxWithheld,41376.11,0.6,2026-05-29 02:20:18.344362
W2_XL_input_clean_1308.pdf,FormYear,2010,0.82,2026-05-29 02:20:18.344379
W2_XL_input_clean_1308.pdf,LocalIncomeTax_Line1,20584.79,0.78,2026-05-29 02:20:18.344397
W2_XL_input_clean_1308.pdf,LocalWagesTipsEtc_Line1,118177.86,0.62,2026-05-29 02:20:18.344449
W2_XL_input_clean_1308.pdf,LocalityName_Line1,Pacheco Loop,0.82,2026-05-29 02:20:18.344478
W2_XL_input_clean_1308.pdf,MedicareTaxWithheld,4176.97,0.95,2026-05-29 02:20:18.344514
W2_XL_input_clean_1308.pdf,MedicareWagesAndTips,144033.29,0.97,2026-05-29 02:20:18.344534
W2_XL_input_clean_1308.pdf,SSN,157-04-1198,0.99,2026-05-29 02:20:18.344551
W2_XL_input_clean_1308.pdf,SocialSecurityTaxWithheld,11842.62,0.7,2026-05-29 02:20:18.344568
W2_XL_input_clean_1308.pdf,SocialSecurityTips,154805.49,0.98,2026-05-29 02:20:18.344585
W2_XL_input_clean_1308.pdf,SocialSecurityWages,154805.49,0.98,2026-05-29 02:20:18.344601
W2_XL_input_clean_1308.pdf,StateIncomeTax_Line1,8283.88,0.55,2026-05-29 02:20:18.344618
W2_XL_input_clean_1308.pdf,StateWagesTipsEtc_Line1,65852.59,0.38,2026-05-29 02:20:18.344634
W2_XL_input_clean_1308.pdf,State_Line1,SC,0.89,2026-05-29 02:20:18.344651
W2_XL_input_clean_1308.pdf,WagesTipsOtherCompensation,142769.33,0.97,2026-05-29 02:20:18.344667
W2_XL_input_clean_1308.pdf,a_Code,G,0.45,2026-05-29 02:20:18.344683
W2_XL_input_clean_1308.pdf,b_Code,E,0.48,2026-05-29 02:20:18.344780
W2_XL_input_clean_1308.pdf,c_Value,806,0.49,2026-05-29 02:20:18.344806
W2_XL_input_clean_1390.pdf,AllocatedTips,220956.7,0.94,2026-05-29 02:20:30.580329
W2_XL_input_clean_1390.pdf,ControlNumber,3119568,0.93,2026-05-29 02:20:30.580403
W2_XL_input_clean_1390.pdf,DependentCareBenefits,157,0.63,2026-05-29 02:20:30.580435
W2_XL_input_clean_1390.pdf,EIN,98-0626245,0.99,2026-05-29 02:20:30.580453
W2_XL_input_clean_1390.pdf,EmployeeAddress_StreetAddressOrPostalBox,66579 Hannah Cliff,0.82,2026-05-29 02:20:30.580469
W2_XL_input_clean_1390.pdf,EmployeeName_FirstName,Eric,0.97,2026-05-29 02:20:30.580484
W2_XL_input_clean_1390.pdf,EmployeeName_LastName,Benson,0.97,2026-05-29 02:20:30.580499
W2_XL_input_clean_1390.pdf,EmployerAddress_City,New Jameshaven,0.73,2026-05-29 02:20:30.580515
W2_XL_input_clean_1390.pdf,EmployerAddress_State,IN,0.07,2026-05-29 02:20:30.580530
W2_XL_input_clean_1390.pdf,EmployerAddress_StreetAddressOrPostalBox,6424 Stephens Roads,0.88,2026-05-29 02:20:30.580545
W2_XL_input_clean_1390.pdf,EmployerName,"Burgess, Hall and Fowler LLC",0.96,2026-05-29 02:20:30.580560
W2_XL_input_clean_1390.pdf,EmployerStateIdNumber_Line1,697-35-994,0.14,2026-05-29 02:20:30.580576
W2_XL_input_clean_1390.pdf,FederalIncomeTaxWithheld,34289.18,0.87,2026-05-29 02:20:30.580591
W2_XL_input_clean_1390.pdf,FormYear,2010,0.76,2026-05-29 02:20:30.580609
W2_XL_input_clean_1390.pdf,LocalIncomeTax_Line1,30524.53,0.72,2026-05-29 02:20:30.580624
W2_XL_input_clean_1390.pdf,LocalWagesTipsEtc_Line1,254694.1,0.25,2026-05-29 02:20:30.580639
W2_XL_input_clean_1390.pdf,LocalityName_Line1,Chen Wall,0.84,2026-05-29 02:20:30.580654
W2_XL_input_clean_1390.pdf,MedicareTaxWithheld,6407.74,0.96,2026-05-29 02:20:30.580672
W2_XL_input_clean_1390.pdf,MedicareWagesAndTips,220956.7,0.97,2026-05-29 02:20:30.580686
W2_XL_input_clean_1390.pdf,NonqualifiedPlans,114,0.04,2026-05-29 02:20:30.580701
W2_XL_input_clean_1390.pdf,SSN,486-83-8339,0.98,2026-05-29 02:20:30.580715
W2_XL_input_clean_1390.pdf,SocialSecurityTaxWithheld,11097.16,0.91,2026-05-29 02:20:30.580734
W2_XL_input_clean_1390.pdf,SocialSecurityTips,145060.91,0.99,2026-05-29 02:20:30.580749
W2_XL_input_clean_1390.pdf,SocialSecurityWages,145060.91,0.96,2026-05-29 02:20:30.580764
W2_XL_input_clean_1390.pdf,StateWagesTipsEtc_Line1,89396.31,0.15,2026-05-29 02:20:30.580779
W2_XL_input_clean_1390.pdf,State_Line1,IA,0.34,2026-05-29 02:20:30.580793
W2_XL_input_clean_1390.pdf,WagesTipsOtherCompensation,198068.26,0.95,2026-05-29 02:20:30.580808
W2_XL_input_clean_1390.pdf,a_Code,G,0.7,2026-05-29 02:20:30.580823
W2_XL_input_clean_1390.pdf,a_Value,8556,0.15,2026-05-29 02:20:30.580839
W2_XL_input_clean_1390.pdf,b_Code,G,0.53,2026-05-29 02:20:30.580853
W2_XL_input_clean_1390.pdf,c_Code,E,0.04,2026-05-29 02:20:30.580868
W2_XL_input_clean_1357.pdf,AllocatedTips,125407.89,0.96,2026-05-29 02:20:49.049432
W2_XL_input_clean_1357.pdf,ControlNumber,2942765,0.83,2026-05-29 02:20:49.049489
W2_XL_input_clean_1357.pdf,DependentCareBenefits,268,0.81,2026-05-29 02:20:49.049508
W2_XL_input_clean_1357.pdf,EIN,23-5239986,0.99,2026-05-29 02:20:49.049524
W2_XL_input_clean_1357.pdf,EmployeeAddress_City,West Julie,0.68,2026-05-29 02:20:49.049548
W2_XL_input_clean_1357.pdf,EmployeeAddress_State,MS,0.07,2026-05-29 02:20:49.049564
W2_XL_input_clean_1357.pdf,EmployeeAddress_StreetAddressOrPostalBox,0743 Allen Way,0.75,2026-05-29 02:20:49.049580
W2_XL_input_clean_1357.pdf,EmployeeName_FirstName,Angela,0.88,2026-05-29 02:20:49.049596
W2_XL_input_clean_1357.pdf,EmployeeName_LastName,Hudson,0.93,2026-05-29 02:20:49.049611
W2_XL_input_clean_1357.pdf,EmployerAddress_City,North Georgeburgh,0.71,2026-05-29 02:20:49.049626
W2_XL_input_clean_1357.pdf,EmployerAddress_State,CA,0.07,2026-05-29 02:20:49.049642
W2_XL_input_clean_1357.pdf,EmployerAddress_StreetAddressOrPostalBox,82399 Jennings Key Suite 065,0.38,2026-05-29 02:20:49.049656
W2_XL_input_clean_1357.pdf,EmployerName,Davis-Smith Inc,0.96,2026-05-29 02:20:49.049671
W2_XL_input_clean_1357.pdf,EmployerStateIdNumber_Line1,810-83-505,0.64,2026-05-29 02:20:49.049686
W2_XL_input_clean_1357.pdf,FederalIncomeTaxWithheld,25722.34,0.93,2026-05-29 02:20:49.049701
W2_XL_input_clean_1357.pdf,FormYear,2010,0.88,2026-05-29 02:20:49.049716
W2_XL_input_clean_1357.pdf,LocalIncomeTax_Line1,19599.11,0.82,2026-05-29 02:20:49.049730
W2_XL_input_clean_1357.pdf,LocalWagesTipsEtc_Line1,136557.6,0.38,2026-05-29 02:20:49.049745
W2_XL_input_clean_1357.pdf,LocalityName_Line1,Monique Greens,0.83,2026-05-29 02:20:49.049760
W2_XL_input_clean_1357.pdf,MedicareTaxWithheld,3636.83,0.96,2026-05-29 02:20:49.049775
W2_XL_input_clean_1357.pdf,MedicareWagesAndTips,125407.89,0.95,2026-05-29 02:20:49.049790
W2_XL_input_clean_1357.pdf,SSN,056-81-9051,0.98,2026-05-29 02:20:49.049805
W2_XL_input_clean_1357.pdf,SocialSecurityTaxWithheld,9827.83,0.88,2026-05-29 02:20:49.049819
W2_XL_input_clean_1357.pdf,SocialSecurityTips,128468.35,0.98,2026-05-29 02:20:49.049834
W2_XL_input_clean_1357.pdf,SocialSecurityWages,128468.35,0.97,2026-05-29 02:20:49.049849
W2_XL_input_clean_1357.pdf,StateIncomeTax_Line1,2712.25,0.67,2026-05-29 02:20:49.049863
W2_XL_input_clean_1357.pdf,StateWagesTipsEtc_Line1,48460.8,0.62,2026-05-29 02:20:49.049878
W2_XL_input_clean_1357.pdf,State_Line1,AR,0.74,2026-05-29 02:20:49.049892
W2_XL_input_clean_1357.pdf,WagesTipsOtherCompensation,105723.96,0.97,2026-05-29 02:20:49.049907
W2_XL_input_clean_1357.pdf,a_Code,P,0.52,2026-05-29 02:20:49.049922
W2_XL_input_clean_1357.pdf,b_Code,D,0.22,2026-05-29 02:20:49.049937
W2_XL_input_clean_1357.pdf,c_Value,887,0.54,2026-05-29 02:20:49.049952
W2_XL_input_clean_1357.pdf,d_Code,P,0.0,2026-05-29 02:20:49.049967
W2_XL_input_clean_1142.pdf,AllocatedTips,194148.09,0.94,2026-05-29 02:20:59.794152
W2_XL_input_clean_1142.pdf,ControlNumber,3378417,0.92,2026-05-29 02:20:59.794258
W2_XL_input_clean_1142.pdf,DependentCareBenefits,164,0.68,2026-05-29 02:20:59.794283
W2_XL_input_clean_1142.pdf,EIN,75-7760572,0.99,2026-05-29 02:20:59.794311
W2_XL_input_clean_1142.pdf,EmployeeAddress_City,New Elizabethport,0.89,2026-05-29 02:20:59.794329
W2_XL_input_clean_1142.pdf,EmployeeAddress_State,PA,0.08,2026-05-29 02:20:59.794345
W2_XL_input_clean_1142.pdf,EmployeeAddress_StreetAddressOrPostalBox,35861 Dennis Tunnel Apt.,0.78,2026-05-29 02:20:59.794363
W2_XL_input_clean_1142.pdf,EmployeeName_FirstName,Donna,0.97,2026-05-29 02:20:59.794379
W2_XL_input_clean_1142.pdf,EmployeeName_LastName,Patel,0.97,2026-05-29 02:20:59.794396
W2_XL_input_clean_1142.pdf,EmployerAddress_City,West Yolanda,0.74,2026-05-29 02:20:59.794413
W2_XL_input_clean_1142.pdf,EmployerAddress_State,IN,0.07,2026-05-29 02:20:59.794431
W2_XL_input_clean_1142.pdf,EmployerAddress_StreetAddressOrPostalBox,113 Hays Port,0.89,2026-05-29 02:20:59.794447
W2_XL_input_clean_1142.pdf,EmployerName,"Bryan, Nelson and Young Ltd",0.95,2026-05-29 02:20:59.794464
W2_XL_input_clean_1142.pdf,EmployerStateIdNumber_Line1,468-04-560,0.56,2026-05-29 02:20:59.794480
W2_XL_input_clean_1142.pdf,FederalIncomeTaxWithheld,23299.16,0.59,2026-05-29 02:20:59.794515
W2_XL_input_clean_1142.pdf,FormYear,2010,0.81,2026-05-29 02:20:59.794565
W2_XL_input_clean_1142.pdf,LocalIncomeTax_Line1,25195.73,0.79,2026-05-29 02:20:59.794616
W2_XL_input_clean_1142.pdf,LocalWagesTipsEtc_Line1,209811.98,0.38,2026-05-29 02:20:59.794668
W2_XL_input_clean_1142.pdf,LocalityName_Line1,Sanchez Turnpike,0.75,2026-05-29 02:20:59.794728
W2_XL_input_clean_1142.pdf,MedicareTaxWithheld,5630.29,0.94,2026-05-29 02:20:59.794750
W2_XL_input_clean_1142.pdf,MedicareWagesAndTips,194148.09,0.95,2026-05-29 02:20:59.794768
W2_XL_input_clean_1142.pdf,SSN,389-55-8712,0.98,2026-05-29 02:20:59.794785
W2_XL_input_clean_1142.pdf,SocialSecurityTaxWithheld,17161.59,0.93,2026-05-29 02:20:59.794802
W2_XL_input_clean_1142.pdf,SocialSecurityTips,224334.47,0.96,2026-05-29 02:20:59.794820
W2_XL_input_clean_1142.pdf,SocialSecurityWages,224334.47,0.96,2026-05-29 02:20:59.794837
W2_XL_input_clean_1142.pdf,StateIncomeTax_Line1,8456.11,0.71,2026-05-29 02:20:59.794854
W2_XL_input_clean_1142.pdf,StateWagesTipsEtc_Line1,106604.97,0.67,2026-05-29 02:20:59.794871
W2_XL_input_clean_1142.pdf,State_Line1,MO,0.81,2026-05-29 02:20:59.794888
W2_XL_input_clean_1142.pdf,WagesTipsOtherCompensation,229536.41,0.96,2026-05-29 02:20:59.794904
W2_XL_input_clean_1142.pdf,a_Code,H,0.75,2026-05-29 02:20:59.794922
W2_XL_input_clean_1142.pdf,a_Value,5474,0.24,2026-05-29 02:20:59.794938
W2_XL_input_clean_1142.pdf,b_Code,H,0.38,2026-05-29 02:20:59.794955
W2_XL_input_clean_1142.pdf,c_Value,551,0.67,2026-05-29 02:20:59.794971
W2_XL_input_clean_1142.pdf,d_Code,D,0.0,2026-05-29 02:20:59.794989
W2_XL_input_clean_1258.pdf,AllocatedTips,155007.15,0.95,2026-05-29 02:21:12.023053
W2_XL_input_clean_1258.pdf,ControlNumber,9686199,0.86,2026-05-29 02:21:12.023183
W2_XL_input_clean_1258.pdf,DependentCareBenefits,269,0.78,2026-05-29 02:21:12.023215
W2_XL_input_clean_1258.pdf,EIN,65-1444227,0.98,2026-05-29 02:21:12.023265
W2_XL_input_clean_1258.pdf,EmployeeAddress_City,Samuelshire,0.88,2026-05-29 02:21:12.023293
W2_XL_input_clean_1258.pdf,EmployeeAddress_State,NM,0.08,2026-05-29 02:21:12.023318
W2_XL_input_clean_1258.pdf,EmployeeAddress_StreetAddressOrPostalBox,539 Katherine Shoal Apt. 267,0.67,2026-05-29 02:21:12.023360
W2_XL_input_clean_1258.pdf,EmployeeName_FirstName,Derek,0.96,2026-05-29 02:21:12.023402
W2_XL_input_clean_1258.pdf,EmployeeName_LastName,Li,0.83,2026-05-29 02:21:12.023437
W2_XL_input_clean_1258.pdf,EmployerAddress_City,Clarkebury,0.94,2026-05-29 02:21:12.023471
W2_XL_input_clean_1258.pdf,EmployerAddress_State,NY,0.07,2026-05-29 02:21:12.023488
W2_XL_input_clean_1258.pdf,EmployerAddress_StreetAddressOrPostalBox,99921 Ashley Road,0.39,2026-05-29 02:21:12.023504
W2_XL_input_clean_1258.pdf,EmployerName,Walters-Gill and Sons,0.97,2026-05-29 02:21:12.023519
W2_XL_input_clean_1258.pdf,EmployerStateIdNumber_Line1,864-27-795,0.52,2026-05-29 02:21:12.023534
W2_XL_input_clean_1258.pdf,FederalIncomeTaxWithheld,42451.64,0.88,2026-05-29 02:21:12.023549
W2_XL_input_clean_1258.pdf,FormYear,2010,0.9,2026-05-29 02:21:12.023564
W2_XL_input_clean_1258.pdf,LocalIncomeTax_Line1,22373.31,0.8,2026-05-29 02:21:12.023579
W2_XL_input_clean_1258.pdf,LocalWagesTipsEtc_Line1,134531.36,0.54,2026-05-29 02:21:12.023594
W2_XL_input_clean_1258.pdf,LocalityName_Line1,Smith Green,0.68,2026-05-29 02:21:12.023613
W2_XL_input_clean_1258.pdf,MedicareTaxWithheld,4495.21,0.96,2026-05-29 02:21:12.023638
W2_XL_input_clean_1258.pdf,MedicareWagesAndTips,155007.15,0.95,2026-05-29 02:21:12.023655
W2_XL_input_clean_1258.pdf,SSN,467-17-0909,0.97,2026-05-29 02:21:12.023670
W2_XL_input_clean_1258.pdf,SocialSecurityTaxWithheld,15419.45,0.86,2026-05-29 02:21:12.023684
W2_XL_input_clean_1258.pdf,SocialSecurityTips,201561.45,0.99,2026-05-29 02:21:12.023699
W2_XL_input_clean_1258.pdf,SocialSecurityWages,201561.45,0.97,2026-05-29 02:21:12.023713
W2_XL_input_clean_1258.pdf,StateIncomeTax_Line1,3423.34,0.57,2026-05-29 02:21:12.023728
W2_XL_input_clean_1258.pdf,StateWagesTipsEtc_Line1,76339.93,0.35,2026-05-29 02:21:12.023805
W2_XL_input_clean_1258.pdf,State_Line1,CO,0.77,2026-05-29 02:21:12.023827
W2_XL_input_clean_1258.pdf,WagesTipsOtherCompensation,158613.93,0.97,2026-05-29 02:21:12.023841
W2_XL_input_clean_1258.pdf,a_Code,G,0.74,2026-05-29 02:21:12.023856
W2_XL_input_clean_1258.pdf,b_Code,H,0.23,2026-05-29 02:21:12.023871
W2_XL_input_clean_1258.pdf,c_Value,724,0.64,2026-05-29 02:21:12.023886
W2_XL_input_clean_1214.pdf,AllocatedTips,168649.94,0.88,2026-05-29 02:21:23.290479
W2_XL_input_clean_1214.pdf,ControlNumber,4326015,0.91,2026-05-29 02:21:23.290610
W2_XL_input_clean_1214.pdf,DependentCareBenefits,100,0.59,2026-05-29 02:21:23.290634
W2_XL_input_clean_1214.pdf,EIN,03-7979627,0.99,2026-05-29 02:21:23.290651
W2_XL_input_clean_1214.pdf,EmployeeAddress_City,New Terriview,0.87,2026-05-29 02:21:23.290667
W2_XL_input_clean_1214.pdf,EmployeeAddress_State,KY,0.07,2026-05-29 02:21:23.290683
W2_XL_input_clean_1214.pdf,EmployeeAddress_StreetAddressOrPostalBox,86435 Abbott Garden,0.67,2026-05-29 02:21:23.290700
W2_XL_input_clean_1214.pdf,EmployeeName_FirstName,Diana,0.98,2026-05-29 02:21:23.290716
W2_XL_input_clean_1214.pdf,EmployeeName_LastName,Meza,0.97,2026-05-29 02:21:23.290735
W2_XL_input_clean_1214.pdf,EmployerAddress_City,Lisafurt,0.92,2026-05-29 02:21:23.290751
W2_XL_input_clean_1214.pdf,EmployerAddress_State,DC,0.07,2026-05-29 02:21:23.290790
W2_XL_input_clean_1214.pdf,EmployerAddress_StreetAddressOrPostalBox,2097 Swanson Run,0.62,2026-05-29 02:21:23.290829
W2_XL_input_clean_1214.pdf,EmployerName,Flores-Mclean PLC,0.97,2026-05-29 02:21:23.290848
W2_XL_input_clean_1214.pdf,EmployerStateIdNumber_Line1,263-98-824,0.43,2026-05-29 02:21:23.290863
W2_XL_input_clean_1214.pdf,FederalIncomeTaxWithheld,28538.94,0.87,2026-05-29 02:21:23.290879
W2_XL_input_clean_1214.pdf,FormYear,2010,0.86,2026-05-29 02:21:23.290893
W2_XL_input_clean_1214.pdf,LocalIncomeTax_Line1,34457.48,0.75,2026-05-29 02:21:23.290908
W2_XL_input_clean_1214.pdf,LocalWagesTipsEtc_Line1,143425.44,0.56,2026-05-29 02:21:23.290924
W2_XL_input_clean_1214.pdf,LocalityName_Line1,Jorge Junctions,0.75,2026-05-29 02:21:23.290939
W2_XL_input_clean_1214.pdf,MedicareTaxWithheld,4890.85,0.98,2026-05-29 02:21:23.290954
W2_XL_input_clean_1214.pdf,MedicareWagesAndTips,168649.94,0.97,2026-05-29 02:21:23.290969
W2_XL_input_clean_1214.pdf,NonqualifiedPlans,230,0.02,2026-05-29 02:21:23.290984
W2_XL_input_clean_1214.pdf,SSN,148-27-5028,0.99,2026-05-29 02:21:23.290998
W2_XL_input_clean_1214.pdf,SocialSecurityTaxWithheld,15777.28,0.92,2026-05-29 02:21:23.291026
W2_XL_input_clean_1214.pdf,SocialSecurityTips,206238.91,0.99,2026-05-29 02:21:23.291042
W2_XL_input_clean_1214.pdf,SocialSecurityWages,206238.91,0.98,2026-05-29 02:21:23.291074
W2_XL_input_clean_1214.pdf,StateIncomeTax_Line1,7342.31,0.53,2026-05-29 02:21:23.291088
W2_XL_input_clean_1214.pdf,StateWagesTipsEtc_Line1,94630.26,0.4,2026-05-29 02:21:23.291103
W2_XL_input_clean_1214.pdf,State_Line1,KY,0.72,2026-05-29 02:21:23.291125
W2_XL_input_clean_1214.pdf,WagesTipsOtherCompensation,189547.9,0.96,2026-05-29 02:21:23.291174
W2_XL_input_clean_1214.pdf,a_Code,D,0.74,2026-05-29 02:21:23.291219
W2_XL_input_clean_1214.pdf,a_Value,2651,0.09,2026-05-29 02:21:23.291312
W2_XL_input_clean_1214.pdf,b_Code,G,0.4,2026-05-29 02:21:23.291336
W2_XL_input_clean_1214.pdf,c_Code,P,0.13,2026-05-29 02:21:23.291352
W2_XL_input_clean_1214.pdf,c_Value,418,0.28,2026-05-29 02:21:23.291367
W2_XL_input_clean_1214.pdf,d_Code,G,0.0,2026-05-29 02:21:23.291383
W2_XL_input_clean_1302.pdf,AllocatedTips,185025.98,0.92,2026-05-29 02:21:35.710623
